bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,price
2,1,770,8149,1,0,3,6,770,0,220000
3,3,2020,7800,1,0,4,7,1330,690,444950
4,3,2030,9825,1,0,3,8,1330,700,598000
4,4,2690,6164,2,0,3,9,2690,0,699850
3,3,1750,3354,2,0,4,7,1750,0,595000
4,3,3270,45537,2,0,3,9,3270,0,735000
4,3,2330,14289,2,0,4,8,2330,0,542500
3,2,1720,6960,1,0,3,7,1140,580,450000
3,2,2420,8800,1,0,4,7,1420,1000,298500
2,1,710,1136,2,0,4,7,710,0,403950
2,1,710,4240,1,0,4,6,710,0,271000
2,1,1510,3844,1,0,4,7,1510,0,335000
2,2,1610,1968,2,0,5,7,1610,0,305000
3,3,1880,2200,2,0,3,8,1520,360,630000
2,2,1220,5000,1,0,5,7,860,360,253000
4,2,2060,7900,1,0,4,7,1070,990,395000
3,3,1340,10290,1,0,4,7,1140,200,265000
2,1,1030,9192,1,0,4,6,1030,0,225000
4,3,2717,4513,2,0,3,8,2717,0,338500
2,2,1360,8100,1,0,3,7,860,500,300000
2,1,1260,7810,2,0,3,6,1260,0,255000
4,3,2240,8504,2,0,3,7,2240,0,337000
3,2,2080,9740,2,0,3,8,2080,0,324900
3,3,2760,8476,1,0,4,8,1690,1070,821000
4,3,3000,213008,1,0,4,8,3000,0,500000
4,4,3310,6000,2,0,3,8,2200,1110,885000
4,2,1630,10375,1,0,5,7,1630,0,360000
3,1,900,7500,1,0,4,7,900,0,304000
2,1,880,2400,1,0,3,6,760,120,376000
4,2,1620,7875,1,0,3,7,1620,0,425000
3,2,1610,7200,1,0,3,8,1090,520,1180500
3,3,1730,1803,2,0,3,7,1730,0,187000
2,2,1640,4080,1.5,0,5,7,1540,100,710000
3,2,1840,7350,1,0,3,8,1370,470,585000
5,4,4700,22326,2,0,3,11,4700,0,1400000
4,4,4500,44384,1,0,3,12,3340,1160,1980000
3,2,1780,35233,1,0,4,8,1420,360,250000
4,3,3800,12200,2,0,4,10,3800,0,950000
3,3,2980,16996,2,0,3,10,2980,0,725000
4,3,2780,6369,1,0,3,8,1590,1190,505000
1,1,560,4120,1,0,3,4,560,0,90000
4,2,2060,3060,2,0,3,7,2060,0,400000
3,1,1140,7785,1,0,3,8,1140,0,407000
3,2,1890,4400,1.5,0,5,7,1890,0,651000
3,2,2090,7450,1,0,3,7,1350,740,485000
4,3,3460,13168,2,0,4,8,3460,0,460000
2,1,1320,6135,1,0,4,7,880,440,369000
2,1,1240,27042,1,0,3,6,1000,240,355000
2,1,810,4755,1,0,3,7,810,0,155000
3,1,1880,5450,1.5,0,4,8,1880,0,1000000
4,3,2680,11590,2,0,4,9,2680,0,419625
3,2,2040,6880,2,0,4,7,2040,0,435000
4,2,2180,7876,1,0,4,7,1290,890,379000
4,2,1870,5371,2,0,3,7,1870,0,293000
4,3,2310,7851,1,0,4,8,1790,520,592100
3,2,1120,9730,1,0,3,7,1120,0,362000
3,1,1340,10035,1,0,3,7,1340,0,227000
3,2,1260,8487,1,0,3,7,1260,0,335500
3,2,1200,55321,1.5,0,5,7,1200,0,213000
5,3,2400,4496,2,0,3,7,2400,0,338000
3,1,940,7200,1,0,4,7,940,0,163500
2,1,860,5000,1,0,3,7,860,0,199988
3,2,2390,7875,1,0,3,10,1980,410,1185000
4,3,3130,5200,2,0,3,7,3130,0,320000
6,2,3550,11780,1,0,4,8,2960,590,450000
2,2,1470,2541,2,0,3,6,1470,0,249900
2,1,910,9869,1,0,3,6,910,0,223000
4,4,2630,59586,1,0,3,7,1470,1160,631000
4,2,1780,10416,1,0,5,7,1060,720,350000
3,2,1430,39160,1,0,3,7,900,530,279000
5,2,2730,7344,1,0,5,7,1510,1220,310000
2,1,900,8000,1,0,4,6,900,0,185000
3,3,1740,22089,1,0,4,8,1130,610,445000
4,3,2905,4874,2,0,3,9,2905,0,365000
3,2,2230,9120,1,0,3,7,1390,840,333500
3,2,1680,8450,1,0,3,8,1340,340,385000
3,2,1240,11200,1,0,4,7,1240,0,345000
3,3,3230,8625,2,0,3,10,2220,1010,1260000
4,3,2560,10400,1,0,4,7,1280,1280,440000
3,3,2600,4724,2,0,3,7,2600,0,444500
4,1,1200,11834,1,1,3,6,1200,0,340000
4,1,1660,6075,1.5,0,5,7,1660,0,680000
3,2,1140,8558,1,0,4,7,1140,0,420000
3,2,3050,10689,2,0,4,9,3050,0,438500
2,1,800,10625,1,0,3,6,800,0,109500
4,3,1700,7495,1,0,4,7,1200,500,461000
4,2,2630,9645,1,0,4,9,2630,0,968000
3,2,1960,7705,1,0,4,7,980,980,355000
3,2,1180,11579,1,0,4,7,1180,0,249000
5,3,1960,7350,1,0,4,7,1360,600,256500
5,3,4250,20441,1,0,4,11,2490,1760,1810000
3,2,1950,8661,1,0,4,8,1950,0,269000
4,4,3600,5217,2,0,3,9,2720,880,1350000
3,2,2060,9552,1,0,4,9,1610,450,885000
3,2,1640,9825,1,0,4,7,1090,550,455000
4,3,2730,4800,1.5,0,5,8,2230,500,980000
3,2,1530,6300,1,0,3,6,1530,0,412500
4,4,3060,4777,2,0,3,9,3060,0,740000
4,2,2860,5658,2,0,3,10,2130,730,1298000
2,2,1030,798,3,0,3,8,1030,0,326000
4,3,2460,4200,2,0,3,8,2460,0,568500
4,3,2500,8282,2,0,3,9,2500,0,620000
3,2,1830,7600,2,0,3,7,1490,340,283000
6,3,2820,4536,2,0,4,8,1930,890,875000
4,2,3750,5000,2,0,5,8,2440,1310,1310000
3,3,2070,6145,2,0,3,7,2070,0,289950
3,3,1780,7192,1,0,4,7,1250,530,252500
4,2,2200,6750,1,0,5,8,1480,720,376000
4,3,3240,13978,1,0,3,9,1860,1380,635700
4,3,2880,12349,2,0,3,10,2880,0,710000
3,2,1570,5120,1,0,3,7,980,590,440000
3,3,3180,7904,1,0,3,8,1810,1370,439000
2,2,1310,12196,1.5,0,3,6,1310,0,455000
2,1,910,9612,1,0,4,7,910,0,225000
3,1,1460,10914,1,0,4,7,1460,0,250000
4,3,3410,34939,2,0,4,9,2470,940,585000
3,2,2720,4720,1.5,0,4,7,1580,1140,685000
5,3,2280,10319,1,0,3,8,1300,980,420000
2,1,670,1675,1,0,5,6,670,0,245000
4,2,1480,15000,1,0,4,7,1480,0,275000
3,2,2330,8000,1,0,3,7,1390,940,270000
4,3,2170,2500,2,0,3,8,1710,460,767250
3,2,1760,9900,1,0,4,7,1760,0,229000
3,1,1240,4000,1.5,0,3,8,1240,0,400000
5,3,5210,35765,2.5,0,5,10,4940,270,2195000
5,2,2800,17788,1,0,4,8,1400,1400,665000
4,2,2060,44431,2,0,3,7,2060,0,500000
5,2,2360,19899,1,0,4,7,2360,0,355500
4,3,2370,6557,2,0,3,9,2370,0,369000
2,1,720,6050,1,0,2,5,720,0,338500
3,1,950,4000,1,0,3,7,780,170,256000
3,3,1980,9725,2,0,3,8,1980,0,470000
3,3,2540,7680,2,0,4,9,2540,0,675000
4,3,2760,7533,1,0,3,8,1400,1360,369950
5,4,2950,7980,2,0,3,9,2350,600,615000
5,3,3640,28531,2,0,3,10,3640,0,1200690
3,2,2150,3503,2,0,3,8,1870,280,950000
4,3,2760,5750,2,0,3,8,2760,0,799500
2,1,840,11600,1,0,3,6,840,0,187000
5,2,2890,12478,2,0,3,9,2890,0,598000
3,2,2060,10160,1,0,4,8,1340,720,429950
5,2,1700,13500,1.5,0,4,7,1700,0,347950
3,3,3560,107290,2,0,3,10,3560,0,851000
3,1,1210,10185,1,0,3,6,1210,0,205000
3,2,1590,9200,1,0,4,7,1110,480,225000
4,2,2620,10536,1,0,3,8,1520,1100,705000
5,3,3190,6178,2,0,3,8,3190,0,535000
3,2,1450,9044,2,0,3,7,1450,0,222500
2,2,1270,1282,2,0,3,8,1000,270,313500
3,2,2730,7521,2,0,3,9,2730,0,632000
3,2,1840,3432,2,0,3,7,1840,0,467000
3,2,1970,7210,1,0,4,8,1380,590,339000
3,3,3200,6699,2,0,3,9,3200,0,712000
3,1,1060,10050,1,0,4,7,1060,0,335000
3,3,1740,1693,2,0,3,8,1360,380,470000
3,1,810,7000,1,0,3,7,810,0,367000
3,3,2460,4399,2,0,3,7,2460,0,440500
4,1,2100,9288,1,0,4,7,1050,1050,305000
3,2,1530,5000,1,0,3,7,1020,510,635000
3,2,1670,4800,1.5,0,3,8,1670,0,1020000
2,3,1175,1366,2,0,3,8,740,435,342000
3,2,2130,8800,1,0,3,8,1270,860,283000
4,3,2470,50123,1,0,3,8,1280,1190,430000
4,3,1700,4268,2,0,3,7,1700,0,245000
3,3,2600,5540,2,0,3,8,2600,0,355500
3,1,1460,5000,1,0,4,7,1460,0,395000
4,2,2010,7280,2,0,4,8,2010,0,324900
3,2,1320,5750,1.5,0,5,7,1320,0,660000
3,3,3150,20189,2,0,3,10,3150,0,570000
3,3,1960,8469,2,0,4,8,1960,0,552321
2,2,2050,11900,1,0,4,8,2050,0,1100000
3,2,1800,9216,1,0,4,7,1800,0,237000
2,1,1210,5600,1.5,0,3,7,1210,0,402000
3,2,1830,39165,1,0,5,8,1830,0,470000
3,2,1880,8706,1,0,3,7,940,940,395900
2,2,860,5535,1,0,3,7,860,0,442000
4,3,2890,16397,2,0,3,10,2890,0,795000
3,2,1390,10155,1,0,3,7,1130,260,190500
4,3,3340,7230,2,0,3,9,3340,0,808000
4,3,2040,6685,2,0,3,8,2040,0,500000
4,3,3010,15992,2,0,3,11,3010,0,775000
5,2,2110,8500,1,0,3,7,1100,1010,300000
5,2,2110,8500,1,0,3,7,1100,1010,496000
4,3,2510,6853,2,0,3,9,2510,0,448000
2,2,2770,11884,1,0,4,8,1570,1200,645000
3,2,1120,5500,1.5,0,4,7,1120,0,464600
3,1,1530,2370,2,0,3,8,1530,0,590000
3,3,1800,3300,2,0,3,7,1690,110,399000
2,1,1030,6000,1,0,3,7,1030,0,305000
3,2,1210,6175,1,0,3,7,1210,0,478000
1,1,1090,32010,1,0,4,6,1090,0,598800
4,2,1790,7203,1,0,4,7,1110,680,430000
4,2,1550,5053,1,0,4,7,1180,370,433000
4,3,2400,20000,1,0,3,8,1170,1230,420000
4,2,2470,131790,2,0,3,8,2470,0,585000
3,1,1170,7395,1,0,4,7,1170,0,255000
3,1,1120,10125,1,0,3,6,1120,0,305000
4,1,1040,4420,1.5,0,3,6,1040,0,396000
4,3,2460,7350,2,0,3,9,2460,0,347500
4,3,3690,11468,2,0,3,11,3690,0,900000
3,2,1960,43332,1,0,4,7,1400,560,425000
3,3,1920,15124,2,0,3,8,1920,0,429000
3,2,1670,3135,2,0,3,8,1220,450,540000
3,2,1340,9750,1,0,4,7,890,450,324950
3,2,2610,3357,2,0,4,7,1980,630,1049000
4,2,1540,7200,1,0,3,7,1260,280,221000
3,2,1640,7201,1,0,3,8,1640,0,405000
3,3,2100,15120,1,0,4,8,2100,0,1150000
4,2,1930,7245,1,0,4,8,1510,420,588000
3,2,1430,10850,1,0,3,7,1430,0,234950
4,2,2430,4995,1.5,0,4,7,1730,700,580000
5,3,2460,7240,1,0,3,9,1840,620,637000
4,2,2490,6973,1,0,4,8,1490,1000,704000
2,1,880,9750,1,0,5,6,880,0,210000
4,3,2110,3750,2,0,3,8,2110,0,772000
4,2,1850,4388,2,0,5,8,1850,0,763000
2,2,2060,7713,1.5,0,4,7,2060,0,213500
2,1,1360,9367,1,0,4,6,680,680,255000
3,2,2000,10490,1,0,3,8,1430,570,423500
3,2,1810,18483,1,0,3,8,1810,0,520000
3,3,2230,14400,1,0,4,8,1460,770,550000
3,3,1820,7517,1,0,3,9,1820,0,795000
4,3,2740,2811,2,0,3,8,2240,500,495000
4,3,2710,6558,2,0,3,9,2710,0,455000
2,1,910,9753,1,0,3,5,910,0,85000
4,2,1980,10585,1.5,0,2,6,1980,0,239000
3,1,1040,10080,1,0,3,6,1040,0,184900
4,2,2810,8560,1,0,3,8,1610,1200,386000
4,3,2000,5962,2,0,3,8,2000,0,415000
3,1,1530,6372,1,0,3,7,1210,320,387000
6,4,5110,7128,2.5,0,4,11,5110,0,2140000
4,2,3133,16197,2,0,3,9,2533,600,685000
4,3,2020,32710,1,0,3,7,1070,950,340000
2,1,750,4000,1,0,4,6,750,0,422000
3,3,1980,39932,2,0,3,8,1980,0,442000
3,1,1200,6250,1,0,3,6,920,280,280000
5,3,3580,8921,2,0,3,9,3580,0,1150000
3,3,2010,11618,2,0,3,7,2010,0,279000
4,2,1730,3884,1,0,5,7,1060,670,569000
5,4,5960,13703,2,0,3,10,4770,1190,1355000
2,1,860,5080,1,0,3,7,860,0,209950
3,2,1370,7697,1,0,3,7,1370,0,468000
3,2,1360,9603,1,0,3,7,1360,0,237100
4,3,2530,8169,2,0,3,8,2530,0,336000
4,2,1680,3813,2,0,4,7,1680,0,500000
3,3,1580,6860,2,0,3,7,1580,0,290000
7,4,3890,8342,2,0,3,9,2840,1050,1185000
5,2,1600,4168,1.5,0,3,7,1600,0,365000
3,1,1200,9668,1,0,5,6,1200,0,146300
3,2,1760,10780,1,0,3,8,1760,0,554000
3,2,1670,7700,1,0,3,7,1170,500,424000
4,4,4640,9827,2,0,3,10,3210,1430,1348000
4,2,1800,6750,1.5,0,4,7,1800,0,508500
3,2,1210,8864,1,0,3,7,1210,0,244500
2,3,1280,1566,2,0,3,7,1280,0,206000
3,2,1650,7104,2,0,3,8,1650,0,643500
4,2,1590,10523,2,0,4,7,1590,0,372500
5,2,1900,5000,1,0,3,8,1720,180,630000
2,3,1500,3608,2,0,3,8,1500,0,418000
4,3,2689,6688,2,0,3,9,2689,0,425000
4,3,3250,5500,2,0,3,9,3250,0,800000
2,1,960,13438,1,0,3,7,960,0,208000
3,2,1650,9600,1,0,4,7,1650,0,476000
3,3,1690,5171,2,0,3,8,1690,0,277500
3,2,2790,36585,1,0,4,8,1410,1380,478000
4,3,2310,4020,3,0,5,8,2310,0,890000
3,4,1790,1288,3,0,3,8,1390,400,450000
3,1,1230,8750,1,0,3,6,1230,0,205000
3,2,1620,2640,1.5,0,5,8,1620,0,665000
4,3,2440,12051,1,0,5,8,1440,1000,518000
4,2,2100,7350,2,0,3,8,2100,0,465000
3,3,3040,7232,2,0,3,7,3040,0,330000
4,3,2490,5064,2,0,3,7,2490,0,449400
3,3,2690,10443,1,0,3,9,2690,0,829000
4,2,2190,9752,1,0,3,8,2190,0,450000
3,2,1490,9120,1,0,5,7,1490,0,310000
3,2,2530,45234,2,0,4,9,2530,0,615000
3,2,2060,4040,1,0,4,8,1120,940,605000
3,2,1970,35100,2,0,4,9,1970,0,437500
3,2,1400,4000,1.5,0,4,7,1400,0,545000
3,3,3680,35617,1,0,3,10,2390,1290,770000
5,2,3000,13899,2,0,4,8,3000,0,600000
3,1,1440,5000,2,0,3,7,1440,0,560000
5,6,7730,230868,2,0,3,12,6660,1070,1920000
3,1,1170,3348,1.5,0,4,7,1170,0,457000
2,1,1770,8640,1.5,0,3,6,1520,250,585000
3,2,1860,13374,1,0,3,8,1860,0,560000
2,1,770,3008,1,0,4,5,770,0,345000
4,4,3820,17745,2,0,3,8,2440,1380,550000
4,3,3190,8195,2,0,3,10,3190,0,589950
3,2,1320,13200,1,0,3,7,1320,0,327000
2,2,1730,31491,2,1,4,7,1730,0,800000
3,1,1010,25000,1,0,3,6,1010,0,150000
2,3,1140,1182,3,0,3,8,1140,0,425000
3,1,860,7030,1,0,3,7,860,0,350000
3,2,1540,10545,2,0,4,6,1540,0,273000
4,2,2160,9525,1,0,3,8,1080,1080,750000
3,2,1450,9477,1,0,4,7,1450,0,240000
3,2,1830,9620,1,0,4,8,1830,0,400000
3,2,1630,6625,1,0,5,7,980,650,230000
4,3,2500,8215,2,0,3,8,2500,0,372000
3,2,1470,4950,1,0,3,7,1030,440,459500
3,3,2380,19860,2,0,4,8,2380,0,582000
4,3,2170,7700,1,0,3,7,1420,750,465000
3,2,2120,7560,1,0,3,9,2120,0,386000
3,3,1530,3464,2,0,3,8,1530,0,546000
3,2,2710,9088,1,0,4,7,2060,650,278000
3,3,2860,8935,2,0,3,8,2860,0,540000
4,2,2800,90169,2,0,3,7,2800,0,529000
4,1,1120,7104,1.5,0,3,7,1120,0,554000
3,1,1730,7210,1,0,3,7,1430,300,210000
2,1,1010,5408,1,0,4,6,1010,0,225000
4,3,2350,6624,2,0,3,9,2350,0,561600
6,5,2860,5682,2,0,3,7,2860,0,300000
4,4,4285,9567,2,0,5,10,3485,800,1650000
4,4,4060,19290,2,0,3,10,4060,0,1017100
3,1,1310,9612,1,0,3,7,960,350,150000
2,2,2320,6250,1,0,3,7,1400,920,400950
4,2,2210,8101,2,0,3,9,2210,0,620000
4,3,2090,14141,1.5,0,4,8,1680,410,449000
4,3,2240,4025,1,0,3,7,1250,990,630000
2,1,1180,7200,1,0,4,6,1180,0,336000
4,2,1560,31299,1,0,4,7,1560,0,299950
4,2,1970,7451,1,0,3,8,1350,620,352500
2,1,840,12750,1,0,3,6,840,0,150000
2,1,840,12750,1,0,3,6,840,0,175000
3,2,1830,10873,1,0,3,8,1830,0,305000
4,4,4475,20424,2,1,3,12,2659,1816,2574000
3,2,1800,4700,1,0,3,7,1200,600,607500
2,1,1250,5040,1,0,3,7,950,300,505000
3,2,2440,10179,1,0,4,7,1220,1220,280500
3,3,2910,12283,2,0,3,10,2910,0,610000
5,3,3060,6895,2,0,3,8,3060,0,381000
5,2,2230,9600,1,0,3,8,1320,910,482000
3,1,1270,6900,1,0,3,7,1270,0,379950
4,5,4300,19844,2,0,3,11,4300,0,2500000
3,2,1580,39189,1,0,3,7,1180,400,425000
4,2,2570,36465,2,0,4,8,2570,0,580000
2,1,860,6510,1,0,3,7,860,0,605000
1,1,820,1060,1,0,3,8,760,60,194000
4,2,2090,8579,2,0,3,8,2090,0,546200
4,4,3560,16782,2,0,3,10,2560,1000,1395000
3,2,1860,9629,1,0,4,7,1240,620,315000
3,2,900,8690,1.5,0,5,6,900,0,465000
2,1,1160,32251,1,0,3,6,580,580,330000
4,3,3100,7501,2,0,3,10,3100,0,795000
4,2,2300,9100,1,0,3,7,1280,1020,265000
4,3,3110,11857,2,0,3,11,2040,1070,1300000
3,1,1130,12212,1,0,3,6,1130,0,126500
4,3,2920,7901,2,0,3,9,2920,0,760000
2,1,1230,1569,2,0,3,9,1050,180,540000
5,3,2190,12687,1,0,5,7,1370,820,446000
1,1,850,5600,1,0,3,6,850,0,170000
3,3,1500,7420,1,0,3,7,1000,500,379000
9,4,4620,5508,2.5,0,3,11,3870,750,1400000
4,3,3150,7035,2,0,3,9,3150,0,800000
3,1,1300,10139,1,0,3,7,1300,0,260000
5,3,3160,8000,1,0,4,7,1580,1580,820000
3,2,2070,96703,1,0,4,7,2070,0,449950
3,2,1790,7125,1,0,3,7,1220,570,392000
3,3,1650,4636,2,0,3,8,1650,0,465000
4,3,2070,7312,1,0,4,7,1230,840,449950
3,2,1580,8841,1.5,0,5,7,1180,400,520000
4,2,2170,10000,1,0,3,8,1420,750,546800
4,3,2220,11925,1,0,3,7,1560,660,825000
3,2,1440,11364,1,0,3,7,1440,0,337000
2,1,720,6686,1,0,3,6,720,0,333000
2,2,1120,780,2,0,3,8,760,360,380000
3,3,1970,8426,2,0,3,8,1970,0,280000
3,2,1420,9081,1,0,4,6,1420,0,202000
4,3,2250,4119,2,0,3,8,2250,0,585000
4,2,2630,9663,1,0,4,8,1330,1300,435000
4,4,4740,172497,2,0,3,11,4740,0,1200000
2,2,1280,2574,2,0,3,7,1280,0,364000
3,1,1260,8280,1,0,3,6,1260,0,300000
2,2,1930,4601,1,0,3,8,1930,0,558000
1,2,1048,4800,1,0,3,7,1048,0,199950
3,2,1640,8400,1,0,4,8,1640,0,515000
4,3,2380,4950,2,0,3,8,2380,0,590000
4,2,2530,15520,1,0,5,8,2220,310,813500
4,3,2700,25870,2,0,4,8,2700,0,725000
3,2,2330,3600,1.5,0,3,8,2330,0,490000
3,2,2160,9612,2,0,3,7,2160,0,277000
4,2,1470,70800,1,0,3,7,1470,0,325000
4,3,2280,9827,2,0,3,8,2280,0,649800
3,1,1280,3200,1.5,0,3,7,1280,0,425000
2,1,850,4650,1,0,3,7,850,0,460000
3,3,4610,81935,2,0,4,9,4610,0,750000
5,3,2690,11745,1,0,3,8,1790,900,469000
4,2,2440,5000,1,0,3,8,1340,1100,566000
3,3,1930,10460,2,0,3,8,1930,0,407500
2,1,800,8775,1,0,3,6,800,0,353500
3,2,2430,73151,1,0,3,8,2430,0,524000
4,3,1990,9656,2,0,3,7,1990,0,264950
3,3,2550,10355,2,0,3,9,2550,0,547500
3,2,1370,7087,2,0,3,7,1370,0,264500
3,2,2020,8118,1,0,3,7,1020,1000,507500
3,4,1560,2198,2,0,3,8,1180,380,560000
5,4,5610,22529,2,0,3,11,4090,1520,995000
6,2,3560,5120,2.5,0,3,9,3560,0,835000
3,2,2120,6290,1,0,4,8,1220,900,440000
3,3,2920,5629,1,0,5,8,1460,1460,1015000
2,1,1340,7788,1,0,3,7,1340,0,300000
3,1,1230,4800,1.5,0,1,6,1230,0,125000
4,4,2840,5900,2,0,3,10,1920,920,986000
4,3,2080,5650,1,0,3,7,1680,400,315000
4,3,2070,7007,2,0,3,7,2070,0,320000
4,3,4010,13797,2,0,3,11,4010,0,972000
3,3,2190,10000,1,0,4,7,1540,650,760000
4,3,1730,7264,2,0,3,6,1730,0,265000
2,1,1250,4558,1,0,3,7,1250,0,355000
3,1,1300,20812,1,0,3,6,1300,0,300000
5,3,2080,8347,1,0,4,7,1460,620,474950
4,2,2180,17180,2,0,4,7,2180,0,470000
3,1,1630,16393,1,0,3,7,1630,0,437500
2,2,1840,3825,1,0,3,8,1040,800,520000
2,1,1370,11584,1,0,4,6,1370,0,237600
2,1,950,2784,1,0,4,8,950,0,162950
3,2,1690,6375,1,0,3,8,1690,0,457000
3,3,1780,11000,1,0,4,8,1210,570,635000
4,3,2840,4120,1.5,0,4,8,2060,780,735000
2,3,2000,5150,2,0,3,9,2000,0,910000
3,3,1570,2048,2,0,3,8,1290,280,346500
4,3,2370,9517,1,0,3,9,1630,740,655000
3,2,1610,144619,1,0,3,7,1610,0,425000
3,1,1300,10125,1,0,4,6,1300,0,137000
3,3,2620,11056,2,0,3,9,2620,0,557500
4,2,3060,48787,2,0,3,8,3060,0,415000
5,2,2780,10192,2,0,4,9,2780,0,830000
4,3,4270,85643,2,0,3,11,4270,0,949000
3,1,1310,3963,1,0,5,7,1310,0,420000
2,1,1100,7500,1,0,3,7,1100,0,353000
3,2,1480,383328,1.5,0,3,8,1480,0,560000
3,3,1270,1180,3,0,3,8,1270,0,445700
4,1,1270,6459,1.5,0,3,7,1270,0,226000
3,1,890,9870,1,0,4,7,890,0,358000
3,2,1480,8667,1,0,5,7,740,740,501000
4,3,3240,23870,1,0,3,9,1840,1400,609000
4,3,4280,47179,2,0,3,10,3050,1230,734950
5,3,3210,12000,1,0,4,8,1830,1380,725000
3,2,1870,7200,1,0,3,7,1390,480,350500
5,3,3990,3839,1,0,4,8,1990,2000,610000
2,1,1160,5029,1,0,3,7,910,250,605125
4,2,2940,20384,2,0,4,9,2940,0,1388000
3,2,1850,37264,2,0,3,8,1850,0,550000
2,2,1060,1202,2,0,3,7,760,300,335000
3,2,1100,9165,1,0,4,7,1100,0,397000
3,2,1190,10299,1,0,3,7,1190,0,240000
3,2,1030,11118,1,0,5,7,1030,0,240000
2,2,1140,14373,1,0,3,7,1140,0,262500
3,2,2260,5300,1,0,3,7,1200,1060,440000
3,1,1140,3240,1.5,0,4,6,1140,0,160000
4,1,1860,4736,1.5,0,1,7,1860,0,427000
4,4,4080,10666,2,0,3,9,4080,0,920000
4,3,3280,7100,2,0,3,10,2180,1100,2300000
4,3,2870,35757,2,0,4,9,2870,0,480000
4,2,2300,11700,1,0,4,9,1960,340,615000
3,2,2230,4800,1.5,0,4,7,1290,940,736500
3,3,1920,1649,2.5,0,3,8,1600,320,542500
2,1,700,5000,1,0,5,6,700,0,191000
4,3,2740,11975,2,0,4,8,2740,0,730000
5,2,3440,5000,2,0,5,9,3440,0,1225000
1,1,650,15364,1,0,4,5,650,0,129000
3,2,1500,10018,1,0,4,7,1500,0,284000
3,3,2490,5978,2,0,3,9,2490,0,645000
3,2,1330,7600,1,0,4,7,1330,0,218000
4,4,3190,6875,2,0,3,8,2120,1070,675000
3,3,1590,2910,2,0,3,7,1110,480,575000
2,1,830,5720,1,0,4,6,830,0,225000
3,2,1810,5107,2,0,3,8,1810,0,626000
4,3,2910,20067,2,0,3,9,2910,0,499950
4,2,2180,13529,1,0,3,7,1090,1090,405000
3,1,1090,3523,1,0,4,6,1090,0,152500
4,3,2160,6825,2,0,3,8,2160,0,325000
3,1,2110,10005,1,0,5,7,1110,1000,475300
3,2,2180,7318,1,0,4,7,1210,970,485000
3,3,2100,2200,2,0,4,7,1500,600,720000
3,2,1410,6886,1,0,3,7,1410,0,465000
3,2,1020,9072,1,0,3,7,920,100,489000
5,5,5090,23669,2,0,3,12,5090,0,3100000
3,2,2090,7500,1,0,4,7,1280,810,288000
3,2,1350,9793,1,0,4,7,1350,0,225000
3,2,2650,11774,1,0,3,8,2240,410,499000
5,3,3520,36558,2,0,4,8,2100,1420,632000
3,3,2040,4627,2,0,3,8,2040,0,580000
4,2,2340,5000,2,0,3,8,2100,240,730000
4,2,1770,7799,2,0,3,7,1770,0,325000
3,2,1100,8662,1,0,5,7,1100,0,421000
3,3,1490,4078,2,0,3,8,1490,0,316000
2,1,1460,4200,1,0,4,6,880,580,415000
3,2,1350,2839,2,0,3,7,1350,0,401000
3,1,1030,12700,1,0,4,5,1030,0,229950
3,2,1820,9875,1,0,4,8,1820,0,539950
3,2,1170,5360,1,0,3,6,1170,0,335000
3,3,1450,3748,2,0,3,7,1450,0,339000
4,2,2200,8545,1,0,4,7,1100,1100,414950
4,2,1610,8976,1,0,4,8,1610,0,650000
3,3,2690,21883,2,0,3,8,2690,0,445000
3,2,1850,7800,2,0,3,9,1850,0,295000
4,2,2250,3600,2,0,4,9,2010,240,975000
3,2,1580,10100,1,0,4,7,1580,0,296500
4,3,2030,56192,1,0,3,8,1550,480,440000
5,2,1890,10880,1,0,3,7,1890,0,420000
3,3,2140,9492,2,0,3,8,2140,0,302000
4,2,1770,7336,1,0,4,8,1770,0,350000
3,2,3320,478288,1.5,0,4,8,2260,1060,667000
3,2,1640,4218,1,0,4,7,910,730,645000
4,3,1820,5400,1,0,4,7,1220,600,430000
4,1,1410,6000,1,0,3,7,810,600,413000
3,1,1240,7300,1,0,3,7,1240,0,420000
3,2,1780,8050,1,0,4,7,1230,550,495000
4,5,4240,13162,2,0,3,10,4240,0,2187730
4,3,3570,17411,2,0,3,10,3570,0,965000
4,3,1900,5001,1,0,3,8,1200,700,500000
3,1,1010,6000,1.5,0,3,7,1010,0,636100
4,3,2870,12648,2,0,4,9,2870,0,720000
3,2,1620,12825,1,0,3,8,1340,280,298000
2,2,1480,4000,1,0,4,6,740,740,409000
4,3,2650,5706,2,0,3,9,2650,0,370000
5,1,1410,9000,1,0,5,7,1410,0,230000
3,2,1360,6685,1,0,3,7,1360,0,290000
4,2,2930,9840,1,0,4,8,1560,1370,420000
4,3,3500,10891,2,0,3,10,3500,0,917000
5,3,3160,5000,2,0,3,10,2180,980,957000
3,2,1710,21485,2,0,3,7,1710,0,482000
3,2,2180,14734,2,0,3,9,2180,0,488000
5,3,2870,4712,2,0,3,9,2870,0,760369
2,1,1500,18540,1,0,3,8,1500,0,170000
3,3,2120,10021,1,0,4,8,1230,890,625000
3,2,1590,6750,1,0,3,7,1080,510,357000
3,2,1830,8276,1,0,3,8,1350,480,583000
3,2,1210,9097,1,0,4,7,1210,0,173250
4,2,1590,10331,1.5,0,4,7,1590,0,414050
